time,total_bw
2025-03-02 19:10:00,41621.0
2025-03-02 19:15:00,42069.0
2025-03-02 19:20:00,42178.0
2025-03-02 19:25:00,42313.0
2025-03-02 19:30:00,42433.0
2025-03-02 19:35:00,42674.0
2025-03-02 19:40:00,42855.0
2025-03-02 19:45:00,43141.0
2025-03-02 19:50:00,41800.0
2025-03-02 19:55:00,41005.0
2025-03-02 20:00:00,39681.0
2025-03-02 20:05:00,39739.0
2025-03-02 20:10:00,40143.0
2025-03-02 20:15:00,39042.0
2025-03-02 20:20:00,39166.0
2025-03-02 20:25:00,39259.0
2025-03-02 20:30:00,39408.0
2025-03-02 20:35:00,39641.0
2025-03-02 20:40:00,38428.0
2025-03-02 20:45:00,38764.0
2025-03-02 20:50:00,38945.0
2025-03-02 20:55:00,39025.0
2025-03-02 21:00:00,39427.0
2025-03-02 21:05:00,39648.0
2025-03-02 21:10:00,39618.0
2025-03-02 21:15:00,39769.0
2025-03-02 21:20:00,39979.0
2025-03-02 21:25:00,38410.0
2025-03-02 21:30:00,38251.0
2025-03-02 21:35:00,38426.0
2025-03-02 21:40:00,38479.0
2025-03-02 21:45:00,38615.0
2025-03-02 21:50:00,37022.0
2025-03-02 21:55:00,37179.0
2025-03-02 22:00:00,36893.0
2025-03-02 22:05:00,37386.0
2025-03-02 22:10:00,37561.0
2025-03-02 22:15:00,37585.0
2025-03-02 22:20:00,37559.0
2025-03-02 22:25:00,37332.0
2025-03-02 22:30:00,38374.0
2025-03-02 22:35:00,38154.0
2025-03-02 22:40:00,37839.0
2025-03-02 22:45:00,37495.0
2025-03-02 22:50:00,38583.0
2025-03-02 22:55:00,38005.0
2025-03-02 23:00:00,37407.0
2025-03-02 23:05:00,38652.0
2025-03-02 23:10:00,38127.0
2025-03-02 23:15:00,38565.0
2025-03-02 23:20:00,39849.0
2025-03-02 23:25:00,38569.0
2025-03-02 23:30:00,38410.0
2025-03-02 23:35:00,37174.0
2025-03-02 23:40:00,35868.0
2025-03-02 23:45:00,34493.0
2025-03-02 23:50:00,33446.0
2025-03-02 23:55:00,32214.0
2025-03-03 00:00:00,31128.0
2025-03-03 00:05:00,31163.0
2025-03-03 00:10:00,30701.0
2025-03-03 00:15:00,29943.0
2025-03-03 00:20:00,28842.0
2025-03-03 00:25:00,27624.0
2025-03-03 00:30:00,27145.0
2025-03-03 00:35:00,26517.0
2025-03-03 00:40:00,25401.0
2025-03-03 00:45:00,24171.0
2025-03-03 00:50:00,23112.0
2025-03-03 00:55:00,22011.0
2025-03-03 01:00:00,20045.0
2025-03-03 01:05:00,18675.0
2025-03-03 01:10:00,17732.0
2025-03-03 01:15:00,16858.0
2025-03-03 01:20:00,15918.0
2025-03-03 01:25:00,15106.0
2025-03-03 01:30:00,14315.0
2025-03-03 01:35:00,13563.0
2025-03-03 01:40:00,13005.0
2025-03-03 01:45:00,13023.0
2025-03-03 01:50:00,12488.0
2025-03-03 01:55:00,11941.0
2025-03-03 02:00:00,11297.0
2025-03-03 02:05:00,10771.0
2025-03-03 02:10:00,10287.0
2025-03-03 02:15:00,9731.0
2025-03-03 02:20:00,9280.0
2025-03-03 02:25:00,8846.0
2025-03-03 02:30:00,8490.0
2025-03-03 02:35:00,8083.0
2025-03-03 02:40:00,7714.0
2025-03-03 02:45:00,7374.0
2025-03-03 02:50:00,7091.0
2025-03-03 02:55:00,6803.0
2025-03-03 03:00:00,6536.0
