time,total_bw
2025-03-02 18:20:00,71060.0
2025-03-02 18:25:00,70927.0
2025-03-02 18:30:00,71379.0
2025-03-02 18:35:00,72109.0
2025-03-02 18:40:00,72707.0
2025-03-02 18:45:00,74219.0
2025-03-02 18:50:00,76767.0
2025-03-02 18:55:00,79577.0
2025-03-02 19:00:00,77239.0
2025-03-02 19:05:00,75205.0
2025-03-02 19:10:00,73069.0
2025-03-02 19:15:00,74798.0
2025-03-02 19:20:00,76739.0
2025-03-02 19:25:00,79407.0
2025-03-02 19:30:00,80233.0
2025-03-02 19:35:00,82514.0
2025-03-02 19:40:00,84765.0
2025-03-02 19:45:00,86018.0
2025-03-02 19:50:00,88427.0
2025-03-02 19:55:00,88733.0
2025-03-02 20:00:00,89567.0
2025-03-02 20:05:00,90558.0
2025-03-02 20:10:00,90956.0
2025-03-02 20:15:00,96379.0
2025-03-02 20:20:00,98302.0
2025-03-02 20:25:00,94805.0
2025-03-02 20:30:00,94211.0
2025-03-02 20:35:00,95499.0
2025-03-02 20:40:00,96256.0
2025-03-02 20:45:00,93911.0
2025-03-02 20:50:00,94302.0
2025-03-02 20:55:00,96819.0
2025-03-02 21:00:00,96136.0
2025-03-02 21:05:00,95045.0
2025-03-02 21:10:00,92224.0
2025-03-02 21:15:00,94176.0
2025-03-02 21:20:00,95174.0
2025-03-02 21:25:00,92923.0
2025-03-02 21:30:00,90523.0
2025-03-02 21:35:00,91291.0
2025-03-02 21:40:00,89889.0
2025-03-02 21:45:00,88907.0
2025-03-02 21:50:00,87767.0
2025-03-02 21:55:00,85437.0
2025-03-02 22:00:00,86757.0
2025-03-02 22:05:00,87712.0
2025-03-02 22:10:00,85144.0
2025-03-02 22:15:00,82138.0
2025-03-02 22:20:00,78586.0
2025-03-02 22:25:00,75166.0
2025-03-02 22:30:00,75372.0
2025-03-02 22:35:00,74476.0
2025-03-02 22:40:00,70791.0
2025-03-02 22:45:00,66716.0
2025-03-02 22:50:00,62491.0
2025-03-02 22:55:00,58722.0
2025-03-02 23:00:00,59750.0
2025-03-02 23:05:00,58610.0
2025-03-02 23:10:00,56065.0
2025-03-02 23:15:00,52797.0
2025-03-02 23:20:00,49868.0
2025-03-02 23:25:00,46732.0
2025-03-02 23:30:00,43775.0
2025-03-02 23:35:00,40954.0
2025-03-02 23:40:00,38130.0
2025-03-02 23:45:00,34911.0
2025-03-02 23:50:00,33105.0
2025-03-02 23:55:00,30677.0
2025-03-03 00:00:00,32166.0
2025-03-03 00:05:00,29256.0
2025-03-03 00:10:00,27654.0
2025-03-03 00:15:00,25883.0
2025-03-03 00:20:00,24284.0
2025-03-03 00:25:00,22643.0
2025-03-03 00:30:00,21461.0
2025-03-03 00:35:00,20266.0
2025-03-03 00:40:00,19265.0
2025-03-03 00:45:00,18327.0
2025-03-03 00:50:00,17394.0
2025-03-03 00:55:00,16772.0
2025-03-03 01:00:00,16062.0
2025-03-03 01:05:00,15603.0
2025-03-03 01:10:00,15040.0
2025-03-03 01:15:00,14389.0
2025-03-03 01:20:00,13603.0
2025-03-03 01:25:00,13032.0
2025-03-03 01:30:00,12549.0
2025-03-03 01:35:00,12126.0
2025-03-03 01:40:00,11481.0
2025-03-03 01:45:00,11434.0
2025-03-03 01:50:00,11032.0
2025-03-03 01:55:00,10747.0
2025-03-03 02:00:00,10431.0
2025-03-03 02:05:00,10020.0
2025-03-03 02:10:00,9809.0
2025-03-03 02:15:00,9563.0
2025-03-03 02:20:00,9294.0
2025-03-03 02:25:00,9277.0
2025-03-03 02:30:00,9209.0
2025-03-03 02:35:00,9009.0
2025-03-03 02:40:00,9011.0
2025-03-03 02:45:00,8921.0
2025-03-03 02:50:00,9026.0
2025-03-03 02:55:00,8881.0
2025-03-03 03:00:00,8799.0
2025-03-03 03:05:00,8639.0
2025-03-03 03:10:00,8600.0
2025-03-03 03:15:00,8621.0
2025-03-03 03:20:00,8582.0
2025-03-03 03:25:00,8495.0
2025-03-03 03:30:00,8629.0
2025-03-03 03:35:00,8890.0
2025-03-03 03:40:00,8736.0
2025-03-03 03:45:00,8457.0
2025-03-03 03:50:00,8598.0
