hostname,eth_up_max,log_count
bkj-64c6e179,2097152000,28800
bkj-e5385d8c,2097152000,28799
bkj-e383011d,2097152000,28799
bkj-c1300c46,2097152000,28799
bkj-33ad10ab,2097152000,28799
bkj-80f89cd4,2097152000,28799
bkj-ed4c7bc0,2097152000,28799
bkj-a4fb2857,2097152000,28799
bkj-a19c8a9a,2097152000,28799
bkj-f29dbf39,2097152000,28799
bkj-1430e13f,2097152000,28799
bkj-fd7c68ca,2097152000,28799
bkj-d321e809,2097152000,28798
bkj-babf8841,2097152000,28798
bkj-c84385eb,2097152000,28798
bkj-df6ea522,2097152000,28797
bkj-7db02801,2097152000,28797
bkj-0b4be6f4,2097152000,28796
bkj-6734b175,2097152000,28796
bkj-84b72f9c,2097152000,28795
bkj-b057c3d8,2097152000,28793
bkj-1fdbec74,2097152000,28790
bkj-fd06ebff,2097152000,28789
bkj-b67a9c2c,2097152000,28788
bkj-eaf9852e,2097152000,28787
bkj-971343ec,2097152000,28785
bkj-1237a282,2097152000,28784
bkj-bfed4132,2097152000,28783
bkj-000b49a8,2097152000,28779
bkj-d3f7f9f3,2097152000,28778
bkj-c81976b1,2097152000,28754
bkj-21ea73cb,2097152000,28733
bkj-8622137d,2097152000,28448
bkj-0dc40737,2097152000,28442
bkj-cc3367f8,2097152000,28375
bkj-4f2d682b,2097152000,28341
bkj-35a53cac,2097152000,21254
bkj-4a20dde8,2097152000,8215
bkj-715885ea,2097152000,3964
bkj-56bdfdfc,2097152000,3066
bkj-9d1fe657,2095193762,28799
bkj-0965848d,2094714900,28798
bkj-db721868,2093286208,28799
bkj-84264cd0,2093199650,28799
bkj-c89bf917,2093145850,28799
bkj-edd8309f,2091909120,28799
bkj-e3813f2b,2088369130,28791
bkj-29120fd7,2088149112,28799
bkj-fde47c01,2085289274,28799
bkj-4f798977,2081785280,28800
bkj-cd221fb8,2081288140,28798
bkj-a91b6594,2081076520,28666
bkj-15deef04,2076180480,28798
bkj-890f60a7,2076180480,18447
bkj-a7cc8db0,2076180480,2704
bkj-347619f5,2075486208,28799
bkj-b7af7a2c,2075260780,28793
bkj-1417dda5,2074587335,28799
bkj-3fb341ee,2073785720,28799
bkj-ef27e62c,2070440696,28799
bkj-8da7f992,2070426277,21205
bkj-6f8f2f16,2068023384,28667
bkj-dd1571d9,2066243816,28783
bkj-4202bd5a,2062228210,28790
bkj-d27af0e5,2062223960,28798
bkj-51c59867,2059443162,28800
bkj-0ee4692d,2058100960,28799
bkj-a8c21b9c,2056312615,28799
bkj-c5e60867,2054762792,28794
bkj-dab2d884,2053065744,17647
bkj-342ad7be,2051036840,28348
bkj-116039c0,2033620150,28799
bkj-704e4f66,2030748780,28712
bkj-dc91cfbe,2024344008,28378
bkj-39300e43,2020678096,28799
bkj-c4c79c66,2013265920,28799
bkj-c0a33f38,2013265920,28797
bkj-6089b012,2013265920,28776
bkj-06b5ced4,2012232915,2996
bkj-1a416efe,2010884280,28800
bkj-fb812b07,2010112986,20037
bkj-2d593594,2008807332,2662
bkj-ad3d83a4,2007929328,28798
bkj-e942a512,2007143604,28799
bkj-7b193971,2000985792,28799
bkj-cec463ca,1998438920,28798
bkj-60d17573,1992294400,28799
bkj-c27cf252,1992294400,28797
bkj-324fe0d3,1992294400,28796
bkj-40b22bf7,1992294400,28795
bkj-32ed1cd0,1988114980,28761
bkj-381538ab,1986982076,28373
bkj-92c1b5ea,1981280064,28686
bkj-771d9807,1977120500,28798
bkj-00384525,1977005214,19169
bkj-83e41281,1970414944,28797
bkj-fcfa147d,1968885792,28794
bkj-8ba86f7b,1964839560,10024
bkj-afc0b90b,1957126293,28795
bkj-6cbe63c5,1950351360,28789
bkj-bc619829,1948477960,28797
bkj-7fe695fd,1941433812,25957
bkj-dc63152f,1941310200,28483
bkj-c437145c,1940657764,28799
bkj-bd2b4ab1,1940431334,28799
bkj-5f8cbc31,1939348400,28796
bkj-907d4cca,1932012064,28798
bkj-faf41e94,1928250701,28799
bkj-fe351e4a,1926583253,18961
bkj-f2bc3794,1921760860,1444
bkj-f83ceab3,1917913770,28786
bkj-f7960f88,1916849680,28109
bkj-83290482,1903414329,28798
bkj-c7a74577,1900930670,28799
bkj-937df6b5,1891860532,28408
bkj-1bdba1dd,1887436800,28801
bkj-059824b2,1887436800,28799
bkj-948e23c1,1887436800,28799
bkj-9f064d49,1887436800,28799
bkj-0c4ba98e,1887436800,28799
bkj-f293e177,1887436800,28799
bkj-2d722156,1887436800,28799
bkj-81f02f71,1887436800,28799
bkj-e22c3609,1887436800,28798
bkj-d3a9418d,1887436800,28798
bkj-dcdec34a,1887436800,28798
bkj-3bd926bc,1887436800,28797
bkj-20f0aaa4,1887436800,28796
bkj-9fa2a58a,1887436800,28795
bkj-99941172,1887436800,28794
bkj-02ccb72d,1887436800,28794
bkj-b304bbd7,1887436800,28793
bkj-99209890,1887436800,28792
bkj-012bbd5b,1887436800,28790
bkj-20cd3214,1887436800,28774
bkj-bd098088,1887436800,28668
bkj-b7f9484d,1887436800,28385
bkj-30e70b29,1887436800,2128
bkj-8ef7fb4d,1885034148,28799
bkj-1568d5bb,1884841020,28801
bkj-ecb9a547,1881066600,28797
bkj-1efe70a9,1877521236,28788
bkj-a2b63b18,1877355396,28795
bkj-a5b9c894,1872957681,28795
bkj-cd030d2e,1871684424,28392
bkj-eda440b3,1855979520,28795
bkj-61912cdc,1855055592,28725
bkj-c5cbc44b,1846781244,28799
bkj-e45f584c,1845493760,28799
bkj-390d7c53,1843731474,28420
bkj-46d1b0fd,1841853510,28787
bkj-ea051f69,1835008000,28792
bkj-15cda634,1835008000,2668
bkj-dc56051c,1825272176,28798
bkj-3ee1fdba,1824660378,28795
bkj-19342e33,1824522240,28777
bkj-aa24b92d,1821393540,28559
bkj-0f1a7b9a,1820999016,24203
bkj-9af4264c,1817660736,2727
bkj-fb742cd5,1799751213,28799
bkj-9f6c443d,1793064960,28799
bkj-d08111f2,1785349800,28789
bkj-fd826062,1782579200,28799
bkj-e075b122,1782579200,28798
bkj-15549a1b,1782579200,28790
bkj-86160b1a,1782579200,28783
bkj-be0b5f2f,1782147680,28799
bkj-39af4343,1778384896,28786
bkj-0ac04b2b,1776117236,20554
bkj-46fe8520,1772629572,28801
bkj-7efb8514,1761607680,28799
bkj-8255c3d1,1761607680,28796
bkj-9036e238,1761607680,28793
bkj-c882f0bd,1761607680,2647
bkj-cf82ee55,1760024063,28799
bkj-0130cc1f,1759378080,28799
bkj-5a1bd8ea,1753219072,28797
bkj-de810197,1747052075,28798
bkj-ad3107a8,1741072198,28771
bkj-a30ed66d,1739254716,28784
bkj-d5d84ae2,1736914764,28255
bkj-fecf1497,1730150400,28799
bkj-7d8681d9,1730150400,28789
bkj-781b9d60,1730150400,28605
bkj-60ac5812,1729687515,28798
bkj-c036e0f7,1727318664,28797
bkj-958465a2,1722652452,28357
bkj-6732437f,1719664640,28241
bkj-19387d6b,1718665704,28797
bkj-aafd5370,1705335716,2694
bkj-aaa73f06,1701576336,28798
bkj-50cc5b30,1693035894,28800
bkj-bcfd473c,1692423882,28555
bkj-2a2a4c2a,1692268237,28800
bkj-01e650cf,1681708284,28780
bkj-5bba86d0,1677721600,28800
bkj-20a00d64,1677721600,28799
bkj-9aede81d,1677721600,28796
bkj-683af105,1677721600,28795
bkj-e082219e,1677721600,28795
bkj-6d927578,1677721600,28795
bkj-37fde523,1677721600,28794
bkj-94e0a5ae,1677721600,28792
bkj-53bb9e30,1677721600,28791
bkj-4efbf3f0,1677721600,28791
bkj-156a06cd,1677721600,28790
bkj-2ffc44d2,1677721600,28789
bkj-ffe18d13,1677721600,28775
bkj-a8559758,1677721600,28759
bkj-22d87a6b,1677721600,3956
bkj-d4456318,1677123175,4260
bkj-70432ff6,1676754384,28434
bkj-90eb4dd3,1674596120,28021
bkj-23ea23b2,1674408112,28799
bkj-4ad4e20f,1672491156,28798
bkj-fc56d2ac,1668734392,28795
bkj-20fc82f4,1659346212,28797
bkj-d24894d7,1655685016,28772
bkj-2b67dcdf,1651507200,28789
bkj-d3fce264,1648312380,28797
bkj-e93e2cf6,1640608068,28706
bkj-ccc53481,1635778560,28798
bkj-5ba92d4b,1635778560,3796
bkj-dce82dca,1625651352,28799
bkj-c30403b4,1618853000,28798
bkj-0a345bca,1614807040,28799
bkj-c4091e2b,1614807040,316
bkj-05958a7e,1610791648,2645
bkj-729c3a4e,1604321280,28788
bkj-9c179aec,1600448224,28799
bkj-efa74a09,1593835520,28798
bkj-5d431fb9,1593835520,28791
bkj-b24e8fa7,1585446912,28797
bkj-6dc377b9,1573170045,28799
bkj-4b09321f,1572864000,28800
bkj-879b7f35,1572864000,28799
bkj-8100a237,1572864000,28799
bkj-8e66a857,1572864000,28799
bkj-d12176ca,1572864000,28799
bkj-eb66142f,1572864000,28799
bkj-e335b6c4,1572864000,28798
bkj-c1c6b177,1572864000,28798
bkj-7c56ade1,1572864000,28798
bkj-8fd27938,1572864000,28797
bkj-aced3989,1572864000,28796
bkj-0ed623ba,1572864000,28795
bkj-72829134,1572864000,28791
bkj-7c507dab,1572864000,28787
bkj-fc6098e2,1572864000,28776
bkj-ae98367a,1572864000,28775
bkj-5eb10c27,1572864000,28448
bkj-3eeb5d44,1572864000,12051
bkj-11b6645e,1572864000,12044
bkj-e4ace5d3,1572864000,12035
bkj-bc4c04b4,1572864000,4694
bkj-c90d6037,1572864000,2622
bkj-e73590c8,1571961660,28799
bkj-61f569d4,1567845090,28800
bkj-e808cf77,1566231472,28699
bkj-1edfbc47,1558673854,28799
bkj-be828609,1557103036,20545
bkj-65d2e54f,1551643998,28798
bkj-edc4e993,1550462340,28796
bkj-e4cce8b7,1547718640,28795
bkj-2d7fd2e4,1530461020,2980
bkj-dd348778,1526726656,28781
bkj-a1f5b35a,1526350872,28799
bkj-aa69ce5a,1524075060,28798
bkj-508a998e,1521019680,28799
bkj-1ff923bf,1520435200,28799
bkj-ea357b53,1520435200,28799
bkj-baaaf41f,1520435200,28799
bkj-82b631fb,1520435200,28792
bkj-99003df5,1520435200,28786
bkj-611c36c3,1516613215,28789
bkj-13a32cad,1512459800,28798
bkj-1360f4b1,1509949440,28794
bkj-e9f5f2ef,1504706560,28785
bkj-caad1b9d,1499463680,28797
bkj-47c791e0,1498343388,28458
bkj-e7796597,1496173825,28799
bkj-43bf9fcb,1495419505,28796
bkj-c47aee64,1494220800,28799
bkj-11e6211b,1471076965,28684
bkj-5f98a08d,1468006400,28800
bkj-50e65d8e,1468006400,28798
bkj-faa724c8,1468006400,28798
bkj-8eeee373,1468006400,28791
bkj-13bddb22,1468006400,28786
bkj-e1bc5c13,1468006400,28780
bkj-0d15ec5e,1468006400,28766
bkj-e5848110,1468006400,28757
bkj-a0bdd4fc,1468006400,28749
bkj-93bf877a,1468006400,27994
bkj-2ede756c,1468006400,25873
bkj-386b26cc,1468006400,21001
bkj-3d8ebf2e,1468006400,11751
bkj-39578fc2,1468006400,706
bkj-a4a63690,1468006400,220
bkj-a5534cbe,1463807870,28799
bkj-dafb1d7e,1463408198,28798
bkj-137e8ff1,1461537994,28790
bkj-edcf9dca,1461231544,28772
bkj-050bcb2c,1461037746,28798
bkj-a949ed77,1460723448,28777
bkj-10f8b875,1457981084,28798
bkj-f1cc4755,1456362320,28789
bkj-6cdd710a,1450985403,28799
bkj-f3356e78,1449283696,2621
bkj-031d8de0,1447473087,28799
bkj-d9811669,1447034880,28798
bkj-6456feb7,1445219986,28800
bkj-4f5e8c20,1434995328,2580
bkj-3488db3d,1434419406,28773
bkj-00623cf6,1430231775,2925
bkj-9e8a3a08,1415577600,28798
bkj-ab541f08,1415577600,28798
bkj-188b7e16,1411096464,28799
bkj-c3e49f16,1406963100,28686
bkj-eca573c5,1399819099,28787
bkj-89a61be4,1399709080,28799
bkj-5d7ae945,1394989815,28764
bkj-21dfe16c,1393434210,28788
bkj-c7f56ce9,1389926062,28405
bkj-49cb44f2,1389035202,28800
bkj-65726037,1384120320,28800
bkj-deb340d9,1384120320,28799
bkj-abab5eab,1384120320,28798
bkj-f5afaf27,1384120320,28789
bkj-7899f44a,1381094565,28799
bkj-7c09b39f,1377387656,28756
bkj-02912b16,1363148800,28798
bkj-c1f84e6a,1363148800,28798
bkj-5e4fc706,1363148800,28797
bkj-b0a03fc7,1363148800,28794
bkj-14e846fc,1363148800,28789
bkj-cc6eb77a,1363148800,28783
bkj-076023ba,1363148800,28775
bkj-e7222e48,1363148800,28773
bkj-13120ac0,1363148800,28346
bkj-c6c51177,1363148800,18593
bkj-cf3d895b,1362213020,28788
bkj-f4deaf27,1361329030,28799
bkj-1fc07cdb,1360758096,18866
bkj-151160d6,1360390801,28390
bkj-35b98d07,1357643992,28799
bkj-e3375bb5,1354840354,28799
bkj-fcb41068,1353680490,28795
bkj-a6be9305,1352119608,28798
bkj-aaf55564,1346800212,7730
bkj-0ba433c7,1342177280,28799
bkj-8258d2b0,1342177280,28798
bkj-6ed87622,1342177280,28794
bkj-a5a16b2e,1342177280,28791
bkj-c4f2325b,1329119792,28788
bkj-988421e6,1326607522,8902
bkj-f3986c9e,1321205760,28767
bkj-058a77a6,1310720000,28800
bkj-a941b44a,1310720000,3805
bkj-8255b804,1310720000,2692
bkj-55b41b6d,1310205824,28763
bkj-096bc4c1,1307480760,28790
bkj-d35a40a4,1304346405,18596
bkj-444fd32e,1300559442,28799
bkj-d6f7e510,1289748480,28799
bkj-29fe885d,1272054047,28800
bkj-faead33e,1268776960,28796
bkj-63bff66d,1258291200,28801
bkj-1eff2f22,1258291200,28801
bkj-54bd6d4e,1258291200,28800
bkj-66d9ad15,1258291200,28799
bkj-e4b3b1ad,1258291200,28799
bkj-0fc6b942,1258291200,28799
bkj-bbca744c,1258291200,28799
bkj-bea29cf4,1258291200,28799
bkj-c3722789,1258291200,28799
bkj-f7beeb1d,1258291200,28799
bkj-195d8c46,1258291200,28799
bkj-11b96c7e,1258291200,28799
bkj-b4fd47a0,1258291200,28799
bkj-e409d41d,1258291200,28798
bkj-f784a0a9,1258291200,28798
bkj-ab7166e2,1258291200,28798
bkj-bb628a84,1258291200,28798
bkj-8897a37b,1258291200,28797
bkj-1bea2f3d,1258291200,28796
bkj-8ca4deca,1258291200,28796
bkj-ab7163c1,1258291200,28794
bkj-8ed27cb8,1258291200,28792
bkj-7bd66a1f,1258291200,28790
bkj-6fef015e,1258291200,28788
bkj-18625ebe,1258291200,28787
bkj-97e43a48,1258291200,28786
bkj-50303187,1258291200,28783
bkj-89473b1f,1258291200,28781
bkj-fa08b57d,1258291200,28778
bkj-7da33c9b,1258291200,28564
bkj-f2a20a61,1258291200,25256
bkj-b33643c8,1258291200,19074
bkj-b378a0a1,1258291200,17771
bkj-551ae9a8,1258291200,3881
bkj-63ae9526,1258291200,2996
bkj-e4a739f4,1258291200,2716
bkj-b9fd9103,1256845888,28798
bkj-08add3f9,1256678444,28789
bkj-6510fe68,1254811930,23412
bkj-f5e43171,1250753340,18228
bkj-70b903da,1250011242,28798
bkj-06bf8503,1248195742,28781
bkj-33a352ee,1247805440,28791
bkj-71f693c7,1247805440,28787
bkj-f4aea05f,1244368510,28791
bkj-800973f7,1237178188,28765
bkj-3b5b11a1,1230205448,28798
bkj-0a18ed59,1228459500,28756
bkj-afbadad3,1226833920,28787
bkj-a4a0843f,1225753572,28799
bkj-c1f45785,1225015140,28685
bkj-f955b622,1220363788,10038
bkj-b092ecc7,1218427765,28798
bkj-573c6f72,1216348160,28799
bkj-ab38b412,1216348160,28796
bkj-4c25676e,1213831080,28374
bkj-435acffa,1205862400,28799
bkj-16dd3b0e,1205862400,28787
bkj-6d4e5ae0,1205862400,11909
bkj-8963cb07,1205862400,1392
bkj-6eeb9894,1205335060,4554
bkj-1e3fe9ca,1203925746,28799
bkj-09205822,1202135868,28798
bkj-325f243b,1200665830,28798
bkj-66ceedd6,1198997976,28800
bkj-606100db,1198846902,28779
bkj-155ffe21,1195951740,28796
bkj-2b92f082,1195475172,28800
bkj-3562b778,1195376640,28799
bkj-d605e52d,1195376640,28797
bkj-daea4fe6,1195376640,1332
bkj-7349d0dd,1189789595,28799
bkj-c4e643ab,1185850348,28799
bkj-ddcaea9b,1185796960,28799
bkj-638afda9,1185465084,28799
bkj-1c3e1566,1183024566,28800
bkj-01458c63,1181329822,15915
bkj-0ae277d0,1179925666,28377
bkj-5259b5c2,1174405120,28801
bkj-4abeed6e,1174405120,28799
bkj-7484af28,1174405120,28799
bkj-510d743d,1174405120,28798
bkj-977c7d90,1174405120,28797
bkj-30391084,1174405120,2839
bkj-338a8160,1174405120,2835
bkj-a8f68499,1174405120,2794
bkj-81030810,1174405120,525
bkj-7c1491c3,1173601472,28799
bkj-45108d72,1169709870,28800
bkj-c4c5e6f3,1168160584,28798
bkj-7fa0de24,1167040440,28742
bkj-9405974c,1162567590,28787
bkj-216cb061,1153433600,28800
bkj-ead65aea,1153433600,28799
bkj-fdf72786,1153433600,28799
bkj-3348d7dd,1153433600,28798
bkj-7a89f342,1153433600,28797
bkj-494849af,1153433600,28797
bkj-f22432c4,1153433600,28795
bkj-5ac872ad,1153433600,28789
bkj-0b9a88ca,1153433600,28772
bkj-eab7bf08,1153433600,4698
bkj-38e9244d,1153433600,3832
bkj-2d1f5435,1150135618,28798
bkj-02760e38,1148235322,28486
bkj-137415d0,1146946702,28674
bkj-dfa9bf49,1140185280,28451
bkj-27472c43,1132462080,28800
bkj-6288346b,1132462080,28800
bkj-f6f8da96,1132462080,28799
bkj-fc1cbb1b,1132462080,28799
bkj-ba5d9626,1132462080,28799
bkj-88fdf42b,1132462080,28799
bkj-ae38bc80,1132462080,28798
bkj-adc118cd,1132462080,28798
bkj-bea44961,1132462080,28797
bkj-382cfcba,1132462080,28796
bkj-a9146800,1132462080,28796
bkj-1e17207f,1132462080,28794
bkj-e1f6e2b4,1132462080,28792
bkj-610298d0,1132462080,27951
bkj-d1cb86f6,1132462080,12039
bkj-21c480da,1132462080,10663
bkj-31678ee6,1132462080,10639
bkj-a990a290,1131426530,28796
bkj-780fc414,1130838528,28343
bkj-642667dc,1130231661,28795
bkj-79ff338c,1116564612,28708
bkj-913a99d9,1114112000,28798
bkj-afbbef37,1101004800,28799
bkj-efb65069,1101004800,28799
bkj-cb58af10,1101004800,28786
bkj-a4c4359d,1101004800,28691
bkj-bb7e387b,1098278034,24606
bkj-3ed7d85b,1096760250,28799
bkj-fdb32b1d,1094761206,28797
bkj-985d4952,1093386630,28799
bkj-7cf0727d,1093153408,28798
bkj-4f309345,1091812714,28801
bkj-ba11da88,1090519040,28799
bkj-677ce0b9,1090519040,28798
bkj-61e2d5ca,1090519040,28778
bkj-1fe16345,1090519040,28767
bkj-0fef0ca5,1084150080,4064
bkj-308f035d,1083338400,28798
bkj-68cf559f,1082880154,28799
bkj-4dcf1261,1081357684,28800
bkj-ef1b3902,1074790400,28080
bkj-09763a49,1073741824,28799
bkj-58938ed7,1071709040,28799
bkj-606ad964,1071449961,28485
bkj-81441e7a,1057975758,28775
bkj-4571d700,1056056895,28777
bkj-e0eae81d,1055241486,28363
bkj-4b419d8f,1049624576,28799
bkj-41cc1e2f,1048576000,29233
bkj-4f5448e5,1048576000,28800
bkj-498b6d6f,1048576000,28800
bkj-2c09749c,1048576000,28800
bkj-f9fca4bc,1048576000,28799
bkj-d51a6917,1048576000,28799
bkj-81e7fb8c,1048576000,28799
bkj-6838e80f,1048576000,28799
bkj-da0af078,1048576000,28799
bkj-a0357684,1048576000,28799
bkj-873ad8d8,1048576000,28799
bkj-4c4a5827,1048576000,28799
bkj-98ab5637,1048576000,28799
bkj-abd3f0a8,1048576000,28799
bkj-10bb5083,1048576000,28799
bkj-e3992f4a,1048576000,28799
bkj-1717374f,1048576000,28799
bkj-d7e4186e,1048576000,28799
bkj-51ad7407,1048576000,28799
bkj-bb123e1f,1048576000,28799
bkj-e8edce0c,1048576000,28799
bkj-9ae4cdfc,1048576000,28799
bkj-9290eafd,1048576000,28799
bkj-91296931,1048576000,28799
bkj-3ba34d94,1048576000,28799
bkj-84364f7b,1048576000,28799
bkj-b8fd1583,1048576000,28799
bkj-b0897233,1048576000,28798
bkj-fda11783,1048576000,28798
bkj-14397103,1048576000,28798
bkj-c3fd4cfc,1048576000,28798
bkj-ec942c7a,1048576000,28798
bkj-ba7a747f,1048576000,28798
bkj-a93725b0,1048576000,28798
bkj-6be76758,1048576000,28798
bkj-6bd2da01,1048576000,28798
bkj-83ad3fb7,1048576000,28798
bkj-771ae76b,1048576000,28798
bkj-f3512700,1048576000,28798
bkj-360f3f62,1048576000,28797
bkj-8838f45d,1048576000,28797
bkj-3ef2d721,1048576000,28797
bkj-dd7cbcab,1048576000,28797
bkj-9ad3dd3a,1048576000,28797
bkj-d148f9cc,1048576000,28796
bkj-35fcbdfd,1048576000,28796
bkj-84059fab,1048576000,28796
bkj-e0147010,1048576000,28796
bkj-a6d16f38,1048576000,28796
bkj-3e43b74f,1048576000,28796
bkj-f40bb5c8,1048576000,28796
bkj-a642d423,1048576000,28794
bkj-94e6adb8,1048576000,28794
bkj-887878fa,1048576000,28793
bkj-d72b6aa9,1048576000,28792
bkj-f56beec2,1048576000,28792
bkj-553b61a2,1048576000,28791
bkj-6eda9b62,1048576000,28790
bkj-d003a40f,1048576000,28788
bkj-c8d36f68,1048576000,28788
bkj-db332ba5,1048576000,28779
bkj-0b8769cc,1048576000,28779
bkj-7da78b45,1048576000,28778
bkj-17012e3d,1048576000,28776
bkj-ddb07765,1048576000,28774
bkj-50efb034,1048576000,28773
bkj-af3de1f8,1048576000,28764
bkj-90c63943,1048576000,28755
bkj-1da79b5a,1048576000,28748
bkj-3da18c19,1048576000,28738
bkj-c99690dc,1048576000,28732
bkj-99aba1c1,1048576000,28569
bkj-12a193e1,1048576000,28442
bkj-161113af,1048576000,28433
bkj-f03cc4c0,1048576000,28427
bkj-0bf91c98,1048576000,28408
bkj-642944b2,1048576000,28363
bkj-cd351e39,1048576000,28277
bkj-b409c16c,1048576000,27397
bkj-47bbe252,1048576000,24794
bkj-62321d83,1048576000,23469
bkj-0296db67,1048576000,19457
bkj-bc767510,1048576000,12040
bkj-b3614138,1048576000,12036
bkj-71070df6,1048576000,11548
bkj-06464dc2,1048576000,10023
bkj-4a0b5dbf,1048576000,6728
bkj-39e1e847,1048576000,3692
bkj-4a868b16,1048576000,3125
bkj-fb2b4d15,1048576000,2523
bkj-94c0c842,1048564174,28798
bkj-dfb5f290,1048200576,28799
bkj-591507e2,1048157370,28800
bkj-e9aff8ed,1048129530,28797
bkj-2c8124c9,1047686949,28795
bkj-6b15e132,1047669730,28799
bkj-aad96ed1,1047149985,28793
bkj-a83c7967,1047137310,28569
bkj-3ae7032e,1046729400,28800
bkj-b3e8092b,1046567392,28770
bkj-57578ab4,1045175445,28800
bkj-f02810e7,1045093012,28798
bkj-5ed37943,1044542590,28799
bkj-1b0f1469,1044040184,2712
bkj-06f2fa21,1043862900,28798
bkj-7fe3c4f1,1042678215,28796
bkj-96fb02d4,1041960050,28769
bkj-430cb34b,1041149696,28799
bkj-609bcf80,1040641060,2559
bkj-5f5eaaa4,1039504800,28800
bkj-5b2dffb3,1038783248,28736
bkj-27c15b3c,1038090240,28800
bkj-c32f401a,1038090240,28798
bkj-5f092dc1,1038090240,28797
bkj-1ae91eb8,1038090240,28776
bkj-287b5408,1037543368,28799
bkj-75472393,1035993088,27470
bkj-e7924c46,1034959142,8262
bkj-f4adb7ae,1032404934,28717
bkj-9bfdd23c,1032005900,2874
bkj-630cc4cc,1029647785,28678
bkj-cba1aaa8,1027660734,28798
bkj-9f44b800,1026122260,28798
bkj-5576a07d,1021753768,24625
bkj-3ed07f27,1020054732,28800
bkj-916e58f8,1019205918,28799
bkj-337696ee,1018108368,28369
bkj-a8cb0a6e,1016949852,28799
bkj-32ff7294,1011235078,28800
bkj-f3450406,1010578125,28798
bkj-b057995a,1010358330,28753
bkj-c9331c5c,1009538824,28441
bkj-a60140de,1007826156,28798
bkj-841f378c,1007332568,28799
bkj-3d89b179,1006632960,28800
bkj-f7ade643,1006632960,28799
bkj-5c90c661,1006632960,28798
bkj-15097ff9,1006632960,28795
bkj-f3643aec,1006632960,28759
bkj-a6ee55d9,1005213068,28798
bkj-e37bbbfc,1004199058,3961
bkj-1308f7ae,1003448932,28793
bkj-c638a948,1003162630,28798
bkj-412d2b41,1003074376,9733
bkj-cf917718,1003050342,7
bkj-38258653,1003024400,28800
bkj-52efad5c,1002602862,28797
bkj-d73a0a84,1002162622,28738
bkj-ef997754,1001774576,28797
bkj-df7f3c03,1001750290,28785
bkj-7e2d8df2,1000687072,10056
bkj-891a31a7,1000084840,28798
bkj-cee928cc,999034706,28799
bkj-d6df7cc7,998891648,28793
bkj-3aa18977,998710960,28800
bkj-19363572,998224170,28798
bkj-933a8903,997892532,28784
bkj-f9ccf55a,997201065,28799
bkj-9e0236b4,996147200,28799
bkj-2f13c7e1,996147200,28799
bkj-dab03314,996147200,28799
bkj-cea753eb,996147200,28798
bkj-8fd623b6,996147200,28798
bkj-8eb37f39,996147200,28793
bkj-c429f823,996147200,28758
bkj-16cb7127,996147200,28752
bkj-68d1e56b,996147200,2879
bkj-40ac11c5,995935870,28799
bkj-ede04fd7,995720337,28798
bkj-319886e8,993790060,28789
bkj-abe4d295,992507085,28799
bkj-027ebe37,991303655,3973
bkj-b6878b14,985136589,28798
bkj-d97785a3,984069672,28799
bkj-d53dcd33,984015540,28794
bkj-1899236f,983754956,28801
bkj-72877e1f,973436610,28799
bkj-e6370b23,970135664,23985
bkj-86a8ecd6,968292260,28098
bkj-67b98de9,968274736,28794
bkj-b3016842,968006412,28799
bkj-8f9042a8,967811465,28798
bkj-8609069b,967124716,28688
bkj-9a290010,966367641,28800
bkj-db454529,966367641,28798
bkj-03272985,964689920,28799
bkj-6cc3577e,964689920,28799
bkj-a12de93c,964689920,28798
bkj-e9c57fbc,964689920,28786
bkj-8eb6bc5e,964271496,28799
bkj-04cdf4fd,963741880,28794
bkj-d721efed,962033200,28764
bkj-34c7c130,961666570,28799
bkj-1db4fb6e,961185440,28799
bkj-5eb84308,961063500,28579
bkj-947ed30f,958504085,3957
bkj-fd2a47ba,955662794,28770
bkj-2963ed94,955429508,28772
bkj-08a63219,955374970,10088
bkj-5effb88c,952871053,28799
bkj-2590b757,951807500,28783
bkj-274daff0,950711480,28794
bkj-bf68fbd4,949837020,28800
bkj-9b1b8032,949632784,28782
bkj-36cd5217,943718400,28799
bkj-35f0211b,943718400,28799
bkj-ccbcaece,943718400,28799
bkj-c2a9dd1e,943718400,28799
bkj-0b203f2c,943718400,28798
bkj-eadc925e,943718400,28797
bkj-b88df39b,943718400,28796
bkj-dcd6124a,943718400,28793
bkj-85a510c8,943718400,28785
bkj-76648f86,943718400,28356
bkj-7501b901,943718400,28196
bkj-4b647fc6,943718400,21543
bkj-a133ed71,943718400,8316
bkj-98964744,943718400,8203
bkj-ae2585f7,943718400,374
bkj-b89aaba9,933273432,28798
bkj-d2ca8ff6,932527566,27963
bkj-add1c1ac,929612144,28799
bkj-5eb02564,922746880,28797
bkj-1b2c7dfd,922746880,28724
bkj-40f5866b,912256872,28705
bkj-5d573cdd,907983938,28799
bkj-a00983dc,907632480,28797
bkj-db88cb88,905114034,28798
bkj-a3ca5b42,903057972,2935
